dataset_key,dataset_label,lang,kind,sent_id,sent_len,mean_dep_distance,mean_intervener_complexity,tree_depth,tree_density,max_arity,avg_arity,proportion_high_arity_nodes
matched_random,Matched random structures,fi,random,11332,10,1.2222222222222223,1.5555555555555556,6,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11332,10,2.6666666666666665,1.7777777777777777,3,0.36363636363636365,5,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11335,8,0.8571428571428571,1.0,5,0.4444444444444444,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11335,8,0.8571428571428571,1.0,3,0.2222222222222222,4,0.8888888888888888,0.2222222222222222
matched_random,Matched random structures,fi,random,11336,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,11336,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,random,11337,8,1.4285714285714286,1.4285714285714286,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11337,8,1.1428571428571428,1.4285714285714286,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,11339,10,0.6666666666666666,1.2222222222222223,5,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11339,10,0.7777777777777778,1.2222222222222223,4,0.36363636363636365,4,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,random,11341,11,2.6,1.8,5,0.4166666666666667,3,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,real,11341,11,1.0,1.2,3,0.3076923076923077,4,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,11343,10,3.2222222222222223,2.7777777777777777,6,0.6363636363636364,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11343,10,1.7777777777777777,1.2222222222222223,5,0.3076923076923077,4,0.9090909090909091,0.15384615384615385
matched_random,Matched random structures,fi,random,11344,5,1.25,1.75,5,0.6666666666666666,1,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11344,5,0.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11345,7,1.5,2.3333333333333335,6,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,11345,7,1.5,1.6666666666666667,4,0.5,3,0.875,0.125
matched_random,Matched random structures,fi,random,11346,5,0.25,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11346,5,0.25,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11347,7,1.8333333333333333,1.8333333333333333,4,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,real,11347,7,0.8333333333333334,1.1666666666666667,3,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,random,11349,8,1.5714285714285714,1.5714285714285714,4,0.3333333333333333,3,0.8888888888888888,0.2222222222222222
matched_random,Matched random structures,fi,real,11349,8,1.1428571428571428,1.4285714285714286,6,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,11350,6,1.6,1.6,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11350,6,0.2,1.0,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,11352,6,1.4,1.6,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11352,6,0.8,1.2,3,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11353,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,11353,3,0.0,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,11354,5,1.0,1.25,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11354,5,0.25,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11358,7,1.5,1.5,4,0.5,2,0.875,0.0
matched_random,Matched random structures,fi,real,11358,7,0.8333333333333334,1.1666666666666667,4,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,random,11359,8,2.2857142857142856,1.8571428571428572,4,0.3333333333333333,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11359,8,0.7142857142857143,1.1428571428571428,4,0.3333333333333333,3,0.8888888888888888,0.2222222222222222
matched_random,Matched random structures,fi,random,11361,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,11361,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,11362,10,2.2222222222222223,2.111111111111111,7,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11362,10,0.3333333333333333,1.0,5,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,random,11363,8,2.0,1.8571428571428572,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11363,8,1.0,1.1428571428571428,4,0.3333333333333333,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11364,9,2.0,2.25,7,0.6,2,0.9,0.0
matched_random,Matched random structures,fi,real,11364,9,1.0,1.5,6,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,random,11365,6,0.8,1.2,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11365,6,0.8,1.0,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11366,9,1.125,1.25,5,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,real,11366,9,1.25,1.5,4,0.5,4,0.9,0.1
matched_random,Matched random structures,fi,random,11367,8,1.1428571428571428,1.4285714285714286,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11367,8,1.1428571428571428,1.4285714285714286,4,0.4444444444444444,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11369,10,2.111111111111111,2.0,6,0.5454545454545454,4,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11369,10,1.0,1.2222222222222223,4,0.3333333333333333,4,0.9090909090909091,0.16666666666666666
matched_random,Matched random structures,fi,random,11370,7,0.5,1.1666666666666667,3,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,real,11370,7,0.5,1.0,4,0.3333333333333333,4,0.875,0.1111111111111111
matched_random,Matched random structures,fi,random,11371,8,2.142857142857143,1.4285714285714286,4,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11371,8,1.2857142857142858,1.4285714285714286,4,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11372,5,0.5,1.25,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11372,5,1.0,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,11373,5,1.25,1.5,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11373,5,0.25,1.0,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,11375,6,0.6,1.2,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11375,6,0.2,1.0,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11381,5,1.0,1.5,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11381,5,0.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11383,7,1.6666666666666667,1.0,3,0.25,5,0.875,0.125
matched_random,Matched random structures,fi,real,11383,7,0.6666666666666666,1.0,4,0.3,3,0.875,0.1
matched_random,Matched random structures,fi,random,11384,9,2.75,1.75,4,0.4,3,0.9,0.1
matched_random,Matched random structures,fi,real,11384,9,0.75,1.125,3,0.4,4,0.9,0.1
matched_random,Matched random structures,fi,random,11386,10,1.3333333333333333,1.8888888888888888,8,0.6363636363636364,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11386,10,0.8888888888888888,1.2222222222222223,4,0.36363636363636365,3,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,random,11387,8,0.42857142857142855,1.1428571428571428,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11387,8,0.5714285714285714,1.1428571428571428,4,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11390,10,1.3333333333333333,1.5555555555555556,4,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11390,10,1.3333333333333333,1.5555555555555556,4,0.45454545454545453,5,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11391,11,2.1,2.1,6,0.6666666666666666,2,0.9166666666666666,0.0
matched_random,Matched random structures,fi,real,11391,11,1.3,1.5,4,0.4166666666666667,4,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,random,11392,8,2.142857142857143,1.8571428571428572,5,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11392,8,0.42857142857142855,1.0,4,0.3333333333333333,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11393,9,0.875,1.125,4,0.4,5,0.9,0.1
matched_random,Matched random structures,fi,real,11393,9,2.125,1.625,4,0.4,3,0.9,0.2
matched_random,Matched random structures,fi,random,11394,5,1.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,11394,5,1.25,1.5,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11395,10,2.3333333333333335,1.7777777777777777,6,0.45454545454545453,4,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11395,10,0.4444444444444444,1.1111111111111112,4,0.4166666666666667,4,0.9090909090909091,0.08333333333333333
matched_random,Matched random structures,fi,random,11399,9,1.5,1.625,6,0.5,4,0.9,0.1
matched_random,Matched random structures,fi,real,11399,9,1.125,1.125,4,0.4,4,0.9,0.1
matched_random,Matched random structures,fi,random,11400,6,1.6,1.6,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11400,6,0.8,1.2,3,0.3333333333333333,3,0.8571428571428571,0.1111111111111111
matched_random,Matched random structures,fi,random,11401,5,1.25,1.5,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11401,5,1.0,1.25,3,0.375,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,11402,7,1.1666666666666667,1.3333333333333333,3,0.375,4,0.875,0.125
matched_random,Matched random structures,fi,real,11402,7,0.6666666666666666,1.1666666666666667,3,0.4,3,0.875,0.1
matched_random,Matched random structures,fi,random,11403,7,1.1666666666666667,1.3333333333333333,4,0.5,2,0.875,0.0
matched_random,Matched random structures,fi,real,11403,7,0.16666666666666666,1.0,5,0.45454545454545453,2,0.875,0.0
matched_random,Matched random structures,fi,random,11405,8,0.0,1.0,7,0.6666666666666666,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11405,8,0.42857142857142855,1.0,3,0.3333333333333333,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11406,6,0.8,1.2,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,11406,6,0.8,1.0,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11408,8,1.2857142857142858,1.7142857142857142,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11408,8,0.42857142857142855,1.0,3,0.3333333333333333,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11409,6,0.6,1.4,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11409,6,0.8,1.0,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11410,4,0.3333333333333333,1.0,4,0.6,1,0.8,0.0
matched_random,Matched random structures,fi,real,11410,4,0.0,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,11415,8,1.5714285714285714,1.7142857142857142,5,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11415,8,0.2857142857142857,1.0,4,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,11416,9,1.0,1.25,6,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,real,11416,9,0.875,1.375,4,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,random,11419,4,0.3333333333333333,1.0,4,0.6,1,0.8,0.0
matched_random,Matched random structures,fi,real,11419,4,0.3333333333333333,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,11422,11,2.9,3.1,10,0.75,2,0.9166666666666666,0.0
matched_random,Matched random structures,fi,real,11422,11,1.1,1.5,5,0.46153846153846156,3,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,11423,9,1.125,1.25,4,0.4,3,0.9,0.1
matched_random,Matched random structures,fi,real,11423,9,0.5,1.125,4,0.4,4,0.9,0.1
matched_random,Matched random structures,fi,random,11424,8,2.2857142857142856,2.142857142857143,4,0.4444444444444444,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11424,8,1.0,1.4285714285714286,4,0.4444444444444444,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11425,5,0.75,1.0,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11425,5,0.25,1.0,3,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,11426,10,3.111111111111111,2.7777777777777777,6,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11426,10,0.7777777777777778,1.2222222222222223,5,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,random,11429,6,1.2,1.2,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11429,6,0.8,1.0,3,0.2857142857142857,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11431,6,1.4,1.6,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11431,6,0.8,1.2,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11433,8,1.0,1.1428571428571428,3,0.3333333333333333,5,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11433,8,0.5714285714285714,1.0,5,0.4444444444444444,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,11435,11,1.7,1.6,6,0.5,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,11435,11,2.1,1.9,5,0.5,5,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,random,11436,10,1.4444444444444444,2.0,7,0.7272727272727273,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11436,10,1.1111111111111112,1.0,4,0.2727272727272727,4,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,random,11437,9,2.125,1.875,5,0.5,2,0.9,0.0
matched_random,Matched random structures,fi,real,11437,9,1.25,1.625,4,0.5,4,0.9,0.1
matched_random,Matched random structures,fi,random,11440,10,0.8888888888888888,1.4444444444444444,5,0.6363636363636364,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11440,10,0.6666666666666666,1.0,5,0.3076923076923077,3,0.9090909090909091,0.15384615384615385
matched_random,Matched random structures,fi,random,11441,6,0.8,1.0,3,0.2857142857142857,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,11441,6,0.4,1.0,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11442,11,2.5,2.0,7,0.5,4,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,11442,11,0.9,1.2,4,0.38461538461538464,3,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,11443,7,1.1666666666666667,1.1666666666666667,4,0.5,2,0.875,0.0
matched_random,Matched random structures,fi,real,11443,7,1.0,1.1666666666666667,4,0.4,2,0.875,0.0
matched_random,Matched random structures,fi,random,11444,8,1.2857142857142858,1.1428571428571428,4,0.4444444444444444,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11444,8,0.7142857142857143,1.0,3,0.3,3,0.8888888888888888,0.1
matched_random,Matched random structures,fi,random,11447,6,0.8,1.0,3,0.2857142857142857,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,11447,6,0.6,1.2,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11448,6,1.4,1.6,3,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,11448,6,0.6,1.0,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11449,8,2.857142857142857,2.2857142857142856,4,0.3333333333333333,5,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11449,8,1.1428571428571428,1.0,4,0.3333333333333333,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11450,5,0.5,1.0,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11450,5,0.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11451,6,1.2,1.6,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11451,6,0.6,1.2,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11452,7,0.8333333333333334,1.3333333333333333,4,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,11452,7,0.5,1.0,4,0.3333333333333333,3,0.875,0.1111111111111111
matched_random,Matched random structures,fi,random,11453,9,0.625,1.125,5,0.5,2,0.9,0.0
matched_random,Matched random structures,fi,real,11453,9,0.75,1.25,5,0.36363636363636365,4,0.9,0.09090909090909091
matched_random,Matched random structures,fi,random,11461,10,2.111111111111111,2.2222222222222223,7,0.6363636363636364,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11461,10,0.4444444444444444,1.0,5,0.35714285714285715,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,random,11462,10,1.5555555555555556,1.5555555555555556,6,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11462,10,0.6666666666666666,1.1111111111111112,5,0.45454545454545453,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11465,5,0.5,1.25,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,11465,5,0.25,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11467,10,2.3333333333333335,1.8888888888888888,6,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,11467,10,1.4444444444444444,1.4444444444444444,3,0.45454545454545453,5,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11468,3,0.0,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,real,11468,3,0.0,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,11469,9,3.0,2.875,7,0.6,2,0.9,0.0
matched_random,Matched random structures,fi,real,11469,9,0.875,1.375,6,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,random,11472,6,1.0,1.4,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11472,6,1.2,1.4,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11474,11,2.7,1.9,5,0.5,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,11474,11,1.5,1.0,3,0.25,5,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,random,11476,8,1.5714285714285714,1.4285714285714286,5,0.4444444444444444,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11476,8,0.42857142857142855,1.0,4,0.3333333333333333,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11480,9,1.25,1.5,5,0.5,2,0.9,0.0
matched_random,Matched random structures,fi,real,11480,9,1.125,1.5,5,0.6,2,0.9,0.0
matched_random,Matched random structures,fi,random,11481,5,0.5,1.0,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11481,5,0.25,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11482,8,0.8571428571428571,1.1428571428571428,5,0.4444444444444444,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11482,8,0.42857142857142855,1.1428571428571428,5,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11486,5,0.5,1.25,5,0.6666666666666666,1,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11486,5,1.0,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11488,5,1.0,1.5,5,0.6666666666666666,1,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11488,5,0.25,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,11489,5,1.0,1.5,5,0.6666666666666666,1,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11489,5,0.75,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11491,9,2.0,1.75,5,0.4,3,0.9,0.1
matched_random,Matched random structures,fi,real,11491,9,0.875,1.0,4,0.4,5,0.9,0.1
matched_random,Matched random structures,fi,random,11492,8,1.7142857142857142,1.7142857142857142,4,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11492,8,0.8571428571428571,1.1428571428571428,3,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11493,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,11493,3,0.0,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,11494,9,2.5,2.25,6,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,real,11494,9,0.625,1.0,4,0.4,4,0.9,0.1
matched_random,Matched random structures,fi,random,11496,6,1.2,1.6,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11496,6,0.2,1.0,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11497,6,1.4,1.4,3,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,11497,6,0.6,1.2,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11498,9,1.0,1.125,3,0.3,4,0.9,0.2
matched_random,Matched random structures,fi,real,11498,9,0.625,1.125,4,0.36363636363636365,3,0.9,0.18181818181818182
matched_random,Matched random structures,fi,random,11499,5,1.0,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,11499,5,0.75,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11500,4,0.3333333333333333,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,real,11500,4,0.3333333333333333,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,11501,7,1.5,1.1666666666666667,4,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,real,11501,7,0.6666666666666666,1.1666666666666667,5,0.5,2,0.875,0.0
matched_random,Matched random structures,fi,random,11502,5,1.0,1.25,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,11502,5,0.0,1.0,5,0.6666666666666666,1,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,11503,10,0.7777777777777778,1.1111111111111112,4,0.45454545454545453,4,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11503,10,0.6666666666666666,1.3333333333333333,5,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11506,11,2.0,1.3,5,0.3333333333333333,5,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,real,11506,11,0.9,1.5,7,0.5833333333333334,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,random,11507,10,2.111111111111111,2.3333333333333335,7,0.6363636363636364,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,11507,10,0.6666666666666666,1.2222222222222223,6,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11508,5,0.25,1.0,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11508,5,0.25,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11509,6,0.8,1.4,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11509,6,1.0,1.2,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,11510,5,0.5,1.25,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,11510,5,0.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11511,8,1.2857142857142858,1.4285714285714286,4,0.4444444444444444,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,11511,8,0.7142857142857143,1.0,3,0.3333333333333333,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,11512,6,1.0,1.4,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,11512,6,0.4,1.2,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,11514,8,1.1428571428571428,1.1428571428571428,4,0.3333333333333333,3,0.8888888888888888,0.2222222222222222
matched_random,Matched random structures,fi,real,11514,8,0.7142857142857143,1.2857142857142858,4,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,11515,5,1.25,1.5,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,11515,5,1.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,11517,10,2.3333333333333335,1.7777777777777777,5,0.45454545454545453,3,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,real,11517,10,0.7777777777777778,1.1111111111111112,4,0.45454545454545453,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,random,11518,11,3.1,2.5,8,0.5833333333333334,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,11518,11,0.8,1.1,3,0.3076923076923077,6,0.9166666666666666,0.07692307692307693
matched_random,Matched random structures,fi,random,11519,9,2.5,2.125,6,0.5,2,0.9,0.0
matched_random,Matched random structures,fi,real,11519,9,1.125,1.375,4,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,random,11520,8,1.4285714285714286,1.5714285714285714,5,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,11520,8,0.7142857142857143,1.2857142857142858,4,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
